record_point,rotation_different,animator_rotation,agent_rotation,reward
174, 4.650655, 2598448, 2838659, 0.8113136
175, 7.674072, 2463226, 2866783, 0.7909994
176, 9.887328, 2469984, 2602884, 0.7843091
177, 7.827103, 2473075, 2970246, 0.7912729
178, 5.856743, 2604378, 2755284, 0.8002603
179, 7.184335, 2606713, 2974311, 0.792076
180, 8.713468, 2610180, 2882071, 0.7965724
181, 8.213724, 2614723, 3189893, 0.8061966
182, 7.584613, 2488288, 3328243, 0.810941
183, 6.439796, 2487727, 3316832, 0.8096189
184, 6.509955, 2486327, 3278281, 0.8072744
185, 8.697661, 2606266, 3216001, 0.8031195
186, 11.06092, 2594583, 3020044, 0.7975031
187, 9.309615, 2581696, 3093374, 0.7980214
188, 7.296211, 2565465, 3078419, 0.8009831
189, 7.595063, 2552526, 3113874, 0.801901
190, 9.34549, 2410790, 2891761, 0.7931006
191, 9.351138, 2273073, 3193686, 0.8012577
192, 8.335164, 2635549, 3218490, 0.8046986
193, 7.409028, 2608331, 2962367, 0.807488
194, 8.055217, 2587536, 2916801, 0.802249
195, 9.285576, 2572422, 3126601, 0.8021109
196, 9.49368, 2563953, 3229856, 0.8004023
197, 9.67061, 2558992, 2981107, 0.7935141
198, 12.27971, 2556499, 2776425, 0.7839552
199, 12.11922, 2557217, 3003873, 0.794628
200, 12.45982, 2688469, 3022037, 0.7920454
201, 11.57867, 2691623, 2886562, 0.7902889
202, 11.31297, 2564725, 3211013, 0.7890704
203, 12.02797, 2696256, 3074881, 0.7919775
204, 13.05623, 2566027, 3068391, 0.7862677
205, 15.4265, 2564449, 2698798, 0.7727868
206, 16.34982, 2562447, 3003748, 0.7805727
207, 16.21698, 2559167, 3014351, 0.7814986
208, 15.28891, 2555262, 3027579, 0.7820792
209, 13.4818, 2550561, 3007718, 0.7843248
210, 12.46454, 2542535, 3390189, 0.7900301
211, 12.20085, 2560185, 3069531, 0.791452
212, 11.56408, 2394218, 3063403, 0.7906953
