record_point,rotation_different,animator_rotation,agent_rotation,reward
174, 31.289, 28.11151, 25.68254, 0.6267594
175, 23.14654, 28.09829, 23.64585, 0.6374244
176, 18.27141, 28.09015, 24.34783, 0.627875
177, 16.93921, 28.08785, 25.3222, 0.6284447
178, 21.17606, 28.08939, 25.64899, 0.6271318
179, 24.43831, 28.09702, 26.97577, 0.6221117
180, 30.41902, 28.10885, 28.7903, 0.5708694
181, 36.55443, 28.13207, 28.52522, 0.5851303
182, 35.52412, 28.16926, 28.15285, 0.6005795
183, 32.31771, 28.22846, 29.68797, 0.6006984
184, 28.52794, 28.31161, 29.42577, 0.6305686
185, 20.85209, 28.41625, 29.48644, 0.6276308
186, 18.53958, 28.53518, 28.40557, 0.6373268
187, 19.59659, 28.65585, 28.60709, 0.6376424
188, 19.36057, 28.77239, 28.74975, 0.6377512
189, 20.61144, 28.88415, 28.80483, 0.6301465
190, 25.74594, 28.96446, 29.93096, 0.6311799
191, 32.51322, 29.03758, 30.61107, 0.6207249
192, 35.58669, 29.08919, 30.09168, 0.6040492
193, 39.83747, 29.13707, 30.81972, 0.5827276
194, 36.48528, 29.18222, 28.14582, 0.5927548
195, 29.24198, 29.22241, 25.15763, 0.6159794
196, 27.29283, 29.26285, 23.41399, 0.6085878
197, 29.35541, 29.2959, 22.59742, 0.5926189
198, 32.03025, 29.29964, 24.3339, 0.59423
199, 33.18435, 29.29934, 24.77234, 0.5930827
200, 35.20428, 29.282, 24.36701, 0.5656608
201, 48.37896, 29.26292, 26.77121, 0.5160567
202, 61.97781, 29.24146, 30.05234, 0.5001557
203, 66.10592, 29.21404, 29.66358, 0.52355
204, 61.66518, 29.18359, 27.94411, 0.5327998
205, 55.19124, 29.14449, 25.65836, 0.5538078
206, 48.26955, 29.10561, 25.29538, 0.5548785
207, 46.71816, 29.05588, 25.91305, 0.561944
208, 39.71992, 29.00894, 25.48526, 0.5668184
209, 38.3896, 28.96868, 25.72655, 0.5672632
210, 38.60682, 28.92451, 26.88105, 0.5727587
211, 39.48656, 28.89829, 28.10742, 0.5735531
212, 41.24921, 28.87191, 28.86274, 0.5554012
213, 39.8149, 28.85014, 27.76202, 0.5618601
214, 36.71294, 28.83023, 26.43068, 0.5757301
215, 37.18372, 28.80859, 26.00984, 0.5652354
216, 35.48728, 28.78654, 25.25411, 0.5424789
217, 33.69164, 28.7642, 23.90357, 0.5132822
218, 26.7881, 28.74224, 23.78637, 0.5672964
219, 25.6383, 28.71793, 25.48871, 0.583347
220, 26.01704, 28.69032, 26.03851, 0.5874415
221, 28.32943, 28.6619, 26.87596, 0.5784519
222, 32.29827, 28.63136, 27.03658, 0.5649245
223, 31.26307, 28.59896, 27.42624, 0.5699801
224, 30.06958, 28.56507, 26.92597, 0.5646033
225, 31.08476, 28.53644, 27.68136, 0.5459082
226, 33.26064, 28.51275, 28.60896, 0.5485469
227, 32.49773, 28.50408, 27.62171, 0.5538566
228, 0, 25.01035, 25.0104, 0.5538566
229, 0, 25.01035, 25.0104, 0.749276
230, 2.111011, 25.00096, 24.17943, 0.7248802
231, 4.747741, 24.99641, 22.7427, 0.8021131
232, 9.36598, 24.99776, 23.56545, 0.779138
233, 11.48029, 25.01127, 23.92919, 0.7701243
234, 9.471037, 25.03595, 25.8591, 0.7899576
235, 9.058982, 25.06079, 26.53378, 0.7769963
236, 8.728008, 25.08832, 25.75849, 0.7920449
237, 8.299064, 25.12004, 25.38694, 0.7973357
238, 8.74242, 25.15739, 25.07277, 0.7969324
239, 12.75993, 25.2004, 24.89944, 0.7770556
240, 18.10676, 25.24876, 25.97134, 0.7637262
241, 16.18017, 25.30173, 25.65566, 0.7614578
242, 12.07468, 25.35948, 25.63751, 0.7566483
243, 12.10551, 25.41844, 25.70313, 0.7495428
244, 12.96357, 25.4794, 25.7253, 0.7564281
245, 11.35408, 25.48972, 25.19178, 0.7730389
246, 12.22242, 25.47855, 24.619, 0.7843398
247, 14.64836, 25.47052, 25.2678, 0.7761161
248, 17.12157, 25.47226, 26.47623, 0.772465
249, 15.52648, 25.48676, 27.9108, 0.7752537
250, 14.39324, 25.49447, 28.3135, 0.7817137
251, 13.91415, 25.50891, 28.29789, 0.7768514
252, 15.48775, 25.51715, 29.10544, 0.7718585
253, 13.87632, 25.53973, 29.17296, 0.7824832
254, 11.54713, 25.57461, 27.648, 0.7892207
255, 12.35167, 25.60215, 26.85957, 0.7750743
256, 16.98301, 25.64026, 26.93908, 0.7516
257, 18.67418, 25.65152, 26.2859, 0.7473007
258, 15.08605, 25.66568, 25.84268, 0.7703284
259, 12.80604, 25.69068, 25.84595, 0.7705592
260, 12.86152, 25.69078, 26.20185, 0.7728545
261, 15.34913, 25.70564, 26.97491, 0.7732854
262, 16.8561, 25.69701, 26.9868, 0.7789838
263, 14.8498, 25.67719, 25.91734, 0.7838603
264, 12.51806, 25.6619, 24.9004, 0.7831513
265, 12.63602, 25.6222, 24.5634, 0.7699465
266, 15.67051, 25.57164, 25.79231, 0.7606067
267, 16.66522, 25.47588, 27.31077, 0.7597541
268, 16.57345, 25.35814, 27.62448, 0.7593982
269, 17.82419, 25.22822, 27.98043, 0.7543776
270, 21.41606, 25.09754, 28.83328, 0.7314277
271, 20.77829, 25.00366, 29.36044, 0.7469306
272, 17.70209, 24.95886, 28.74935, 0.7624232
273, 15.44344, 24.9791, 27.90324, 0.7634946
274, 13.59509, 25.09037, 27.36355, 0.7743997
275, 13.19663, 25.23462, 26.98757, 0.7747568
276, 13.50635, 25.40082, 27.37528, 0.7724493
277, 14.89345, 25.47895, 28.67408, 0.7771296
278, 15.47966, 25.49643, 28.29782, 0.7760873
279, 13.75378, 25.4709, 27.48401, 0.7822553
280, 11.42068, 25.44456, 26.67631, 0.7736776
281, 12.07557, 25.43611, 26.11223, 0.7582045
282, 16.38653, 25.41876, 26.52328, 0.744724
283, 17.84454, 25.49192, 26.38619, 0.7553252
