record_point,rotation_different,animator_rotation,agent_rotation,reward
183, 7.333201, 25.4794, 27.57854, 0.8014452
184, 8.129111, 25.48972, 27.29001, 0.8030753
185, 7.854902, 25.47855, 26.69167, 0.801357
186, 7.523908, 25.47052, 26.92665, 0.7981157
187, 7.721515, 25.47226, 27.4465, 0.797554
188, 8.445547, 25.48676, 27.37041, 0.7990277
189, 9.109505, 25.49447, 29.02599, 0.7907161
190, 10.72423, 25.50891, 29.25475, 0.7900667
191, 11.44143, 25.51715, 30.08664, 0.7864734
192, 15.6895, 25.53973, 31.15248, 0.7719377
193, 18.79191, 25.57461, 31.47383, 0.7727846
194, 18.26169, 25.60215, 30.17132, 0.775512
195, 15.45518, 25.64026, 29.45885, 0.7687311
196, 11.32021, 25.65152, 27.26566, 0.7848454
197, 8.79883, 25.66568, 26.28736, 0.7923731
198, 9.282743, 25.69068, 26.23262, 0.7857894
199, 9.278395, 25.69078, 27.88271, 0.7928433
200, 10.14344, 25.70564, 28.61671, 0.7982211
201, 9.916547, 25.69701, 26.85736, 0.7959804
202, 10.98104, 25.67719, 26.35503, 0.7921014
203, 14.03855, 25.6619, 27.45609, 0.7755887
204, 18.85012, 25.6222, 28.96335, 0.7670716
205, 22.097, 25.57164, 29.50628, 0.7548862
206, 26.2025, 25.47588, 30.33073, 0.740456
207, 29.29174, 25.35814, 31.36724, 0.7353095
208, 30.11819, 25.22822, 31.64038, 0.7342824
209, 26.90685, 25.09754, 30.92109, 0.7358481
210, 24.24327, 25.00366, 30.61287, 0.7426013
211, 19.75582, 24.95886, 28.61581, 0.7545373
212, 15.90347, 24.9791, 26.45859, 0.7659813
213, 13.50033, 25.09037, 25.26167, 0.773716
214, 12.43131, 25.23462, 25.09394, 0.7790595
215, 11.53814, 25.40082, 25.58104, 0.7737451
216, 12.41694, 25.47895, 25.58385, 0.7710743
217, 13.14569, 25.49643, 25.32887, 0.7767419
218, 12.21036, 25.4709, 24.05246, 0.7786716
219, 10.15533, 25.44456, 23.66686, 0.7733669
220, 11.64724, 25.43611, 23.76839, 0.7657142
221, 12.94132, 25.41876, 24.61198, 0.7649993
222, 11.97936, 25.49192, 25.14586, 0.7595934
223, 10.7722, 25.6263, 26.25235, 0.7654094
224, 11.87573, 25.9125, 26.7363, 0.7489813
225, 12.34155, 26.25473, 26.74977, 0.7629763
226, 10.66753, 26.634, 25.70472, 0.767893
227, 10.32586, 26.85601, 25.54074, 0.7703583
228, 11.79079, 26.90207, 26.24105, 0.7731648
229, 12.33886, 26.87832, 26.38758, 0.7739139
230, 13.42035, 26.89253, 26.58219, 0.7654635
231, 13.70108, 26.91162, 26.74388, 0.7613623
232, 15.01506, 26.92395, 27.48611, 0.764263
233, 17.64892, 26.93757, 28.2307, 0.7401887
234, 18.94328, 26.95218, 29.5205, 0.7396539
235, 16.74082, 26.98373, 28.69282, 0.7623406
236, 14.30642, 27.01403, 27.24511, 0.7593424
237, 12.7095, 26.97517, 27.56298, 0.76147
238, 12.72421, 26.89395, 26.8352, 0.7674032
