record_point,rotation_different,animator_rotation,agent_rotation,reward
181, 8.300576, 1452.991, 1629.584, 0.8018148
182, 9.901973, 1456.369, 1675.495, 0.7999753
183, 9.460019, 1459.862, 1630.806, 0.8023533
184, 8.194677, 1460.453, 1584.085, 0.8044919
185, 6.584304, 1459.813, 1489.583, 0.8085136
186, 6.348569, 1459.353, 1454.791, 0.8106114
187, 7.866579, 1459.453, 1449.613, 0.8045815
188, 9.097755, 1460.284, 1493.575, 0.8028418
189, 8.254622, 1460.725, 1545.261, 0.8028661
190, 7.316801, 1461.553, 1612.043, 0.8006033
191, 8.508694, 1462.025, 1691.886, 0.7994302
192, 11.5373, 1463.319, 1750.965, 0.7906111
193, 14.07702, 1465.317, 1755.513, 0.7876291
194, 14.04454, 1466.895, 1726.004, 0.7925054
195, 12.92406, 1469.078, 1689.459, 0.7944961
196, 10.70895, 1469.724, 1637.934, 0.7991931
197, 9.168956, 1470.535, 1559.304, 0.801637
198, 8.346922, 1471.967, 1474.669, 0.8048582
199, 8.422866, 1471.973, 1439.063, 0.8059425
200, 8.531268, 1472.825, 1511.717, 0.7977547
201, 9.416498, 1472.33, 1588.911, 0.7952461
202, 13.25439, 1471.195, 1632.408, 0.7712383
203, 15.74917, 1470.318, 1670.811, 0.7795483
204, 14.99462, 1468.044, 1602.882, 0.7810786
205, 12.6009, 1465.147, 1503.762, 0.7820232
206, 10.76371, 1459.661, 1452.406, 0.7857885
207, 10.86805, 1452.914, 1452.277, 0.7918633
208, 10.96366, 1445.471, 1458.995, 0.7902467
209, 10.13589, 1437.983, 1483.848, 0.7866361
210, 10.34883, 1432.604, 1518.392, 0.7881257
211, 13.83735, 1430.037, 1569.057, 0.7754257
212, 14.99128, 1431.197, 1628.82, 0.7806391
213, 12.99753, 1437.573, 1588.315, 0.7797325
214, 11.09857, 1445.837, 1562.035, 0.7821753
215, 9.798741, 1455.36, 1522.771, 0.783703
216, 9.915792, 1459.836, 1515.257, 0.7864333
217, 10.51981, 1460.838, 1539.033, 0.7822706
218, 10.46661, 1459.375, 1606.703, 0.7793528
219, 10.92428, 1457.866, 1620.56, 0.7804522
220, 12.7363, 1457.382, 1636.655, 0.7675076
221, 14.98089, 1456.388, 1663.652, 0.7676501
222, 15.35199, 1460.579, 1648.516, 0.7743039
223, 16.70943, 1468.279, 1600.698, 0.7678241
224, 16.80009, 1484.677, 1533.857, 0.7640962
225, 16.20711, 1504.285, 1471.084, 0.7637854
226, 14.63883, 1526.016, 1424.774, 0.7619613
227, 14.12101, 1538.736, 1423.298, 0.7692139
228, 14.2464, 1541.375, 1458.227, 0.7721857
229, 15.0272, 1540.014, 1497.763, 0.770358
230, 15.78959, 1540.828, 1545.088, 0.7504804
231, 18.69528, 1541.922, 1616.385, 0.7501355
232, 20.79735, 1542.629, 1665.841, 0.7532434
233, 21.2795, 1543.409, 1703.444, 0.7599118
234, 18.57897, 1544.246, 1704.973, 0.7650733
235, 14.89546, 1546.054, 1700.379, 0.7712694
236, 11.83588, 1547.79, 1620.673, 0.7715073
237, 10.89141, 1545.564, 1591.061, 0.7725036
238, 11.79165, 1540.91, 1534.238, 0.7730493
239, 12.38194, 1535.159, 1493.301, 0.7705125
240, 11.30761, 1531.542, 1468.686, 0.7732829
241, 12.9834, 1539.704, 1471.86, 0.7672469
242, 12.93416, 1556.486, 1459.733, 0.7819936
243, 12.82496, 1580.818, 1430.655, 0.7783957
244, 12.40113, 1609.483, 1411.868, 0.7707812
245, 12.44438, 1639.009, 1453.55, 0.7683841
246, 13.99963, 1664.017, 1479.781, 0.7653906
247, 14.53141, 1684.946, 1479.981, 0.7716451
248, 14.03527, 1700.732, 1455.824, 0.7705855
249, 12.96444, 1710.775, 1492.851, 0.7643073
250, 13.8831, 1720.322, 1571.418, 0.7567614
251, 12.37311, 1718.401, 1569.932, 0.7684894
252, 10.77954, 1710.709, 1569.034, 0.7726167
253, 10.43852, 1703.536, 1547.032, 0.7711869
254, 11.25199, 1695.601, 1577.823, 0.7736661
255, 11.97624, 1686.872, 1624.723, 0.77466
256, 11.97125, 1675.877, 1629.923, 0.7738748
257, 12.43093, 1666.47, 1621.559, 0.7662116
258, 14.77656, 1658.405, 1612.829, 0.7594506
259, 15.79187, 1653.645, 1574.013, 0.7630798
260, 15.50956, 1650.115, 1523.708, 0.7649916
261, 14.01614, 1648.879, 1426.494, 0.7614434
262, 13.49608, 1648.492, 1411.577, 0.7655768
